,cytoID,Hematoxylin_Mean_nuclei,Hematoxylin_Std_dev_nuclei,Hematoxylin_Min_nuclei,Hematoxylin_Max_nuclei,Hematoxylin_Median_nuclei,Eosin_Mean_nuclei,Eosin_Std_dev_nuclei,Eosin_Min_nuclei,Eosin_Max_nuclei,Hue_Mean_nuclei,Saturation_Mean_nuclei,Saturation_Std_dev_nuclei,Saturation_Min_nuclei,Saturation_Max_nuclei,Saturation_Median_nuclei,Eosin_Median_nuclei,Area_µm^2_nuclei,Length_µm_cyto,Circularity_cyto,Solidity_cyto,Max_diameter_µm_cyto,Min_diameter_µm_cyto,Perimeter_µm_cyto,Hematoxylin_Mean_cytoonly,Hematoxylin_Std_dev_cytoonly,Hematoxylin_Min_cytoonly,Hematoxylin_Max_cytoonly,Hematoxylin_Median_cytoonly,Eosin_Mean_cytoonly,Eosin_Std_dev_cytoonly,Eosin_Min_cytoonly,Eosin_Max_cytoonly,Hue_Mean_cytoonly,Saturation_Mean_cytoonly,Saturation_Std_dev_cytoonly,Saturation_Min_cytoonly,Saturation_Max_cytoonly,Saturation_Median_cytoonly,Eosin_Median_cytoonly,Area_µm^2_cytoonly
1696,1276,2.049,0.6548,0.2192,4.237,2.0195,0.0691,0.353,-1.0179,1.1437,0.1833,0.9265,0.1061,0.2332,1.0,0.9565,0.0215,17.3062,22.4521,0.5859,0.9554,6.8136,4.6547,22.45,0.731,0.7614,0.0935,4.2159,0.3955,0.0052,0.2559,-1.0187,1.112,0.1735,0.455,0.2872,0.0788,1.0,0.3435,0.0,6.1967
1697,1387,2.0873,0.5329,0.342,4.219,2.0315,0.0766,0.3409,-1.3424,1.0722,0.1825,0.9449,0.0678,0.2933,1.0,0.9575,0.0395,17.2015,22.452,0.5854,0.9467,6.1319,5.1894,22.45,0.6872,0.6525,0.1392,4.1832,0.4125,-0.0751,0.1629,-0.9319,1.0722,0.1488,0.4572,0.2313,0.1286,1.0,0.3675,0.0,6.2901
1698,1942,1.4248,0.3379,0.3972,2.8007,1.4485,0.0591,0.1809,-0.2636,1.0174,0.1922,0.8501,0.078,0.4041,1.0,0.8575,0.0375,16.3589,22.7256,0.571,0.9631,6.447,4.7757,22.73,0.4328,0.2144,0.0757,1.3239,0.4005,0.0595,0.0432,-0.017,0.6685,0.219,0.4155,0.1686,0.05,0.9658,0.4035,0.0515,7.1266
1699,3113,2.2214,0.6335,0.2311,4.2282,2.2935,0.0077,0.3651,-1.0785,1.1954,0.1805,0.9325,0.1206,0.1938,1.0,0.9635,0.0,11.923,22.7259,0.5696,0.9444,6.4291,5.0654,22.73,0.2887,0.3356,0.0863,4.2065,0.1955,0.0858,0.1185,-0.969,1.1897,0.2504,0.2866,0.1653,0.0318,1.0,0.2535,0.0765,11.4867
1700,2054,2.6687,0.6896,0.3271,4.2569,2.6485,-0.122,0.5338,-1.7555,1.1336,0.1769,0.9773,0.0376,0.3429,1.0,0.9825,0.0,11.2697,23.8213,0.518,0.9462,6.4943,5.0583,23.82,0.4217,0.4941,0.0283,2.6716,0.1925,0.1018,0.2311,-0.0716,1.1959,0.2253,0.3326,0.2957,0.0086,1.0,0.2045,0.0325,12.1209
1701,1740,2.1351,0.6139,0.469,4.2569,2.0215,-0.0667,0.4037,-1.501,1.1813,0.1803,0.9343,0.0614,0.4384,1.0,0.9435,0.0,14.4223,22.452,0.5831,0.9501,6.4648,4.8141,22.45,0.523,0.4949,0.0959,2.8007,0.3035,0.0864,0.213,-0.1609,1.2348,0.2085,0.4167,0.2632,0.0983,1.0,0.3125,0.0175,8.9681
1702,1946,1.6152,0.4757,0.4593,4.2282,1.5425,0.2799,0.3956,-1.0037,1.3739,0.1964,0.9154,0.0839,0.4581,1.0,0.9405,0.1655,16.1272,21.9041,0.6121,0.9652,6.5081,4.6547,21.9,0.6094,0.4759,0.0672,2.0865,0.4235,0.2466,0.3717,-0.0572,1.4625,0.2191,0.5232,0.3032,0.0506,1.0,0.4325,0.0615,7.2444
1703,1415,1.7001,0.4252,0.1834,2.9402,1.6965,0.2518,0.3371,-0.3299,1.0817,0.19,0.9101,0.1146,0.1992,1.0,0.9465,0.1525,18.5095,22.1782,0.5966,0.9603,6.0134,5.3244,22.18,0.5131,0.4291,0.0723,2.7351,0.3675,0.0142,0.1992,-0.2133,1.0624,0.1721,0.3991,0.2358,0.0586,1.0,0.3345,0.0,4.8443
1704,2436,1.1954,0.2495,0.1761,1.7424,1.2465,0.3618,0.3278,-0.0615,1.3696,0.2112,0.8739,0.1079,0.1694,1.0,0.8915,0.2305,18.2462,22.4521,0.5822,0.964,6.3834,4.9287,22.45,0.389,0.2739,0.0659,1.7188,0.2845,0.0671,0.1482,-0.0615,1.0853,0.207,0.3879,0.2204,0.0418,1.0,0.3345,0.0135,5.1069
1705,1761,1.7119,0.3966,0.3925,3.3599,1.6975,0.2373,0.3707,-0.3645,1.3538,0.1914,0.9224,0.0827,0.3192,1.0,0.9405,0.1195,14.4565,21.9043,0.6112,0.9629,6.2108,5.3391,21.9,0.4061,0.371,0.065,1.7719,0.2505,0.1458,0.3013,-0.0965,1.3724,0.2209,0.3871,0.279,0.0352,1.0,0.2905,0.0325,8.878
1706,1733,2.0187,0.3476,0.4722,4.2128,2.0145,0.1737,0.3743,-0.9792,1.3004,0.1848,0.9568,0.0389,0.4641,1.0,0.9595,0.0725,13.5582,23.2734,0.5413,0.9457,6.2557,5.164,23.27,0.3821,0.4241,0.0726,2.5777,0.1795,0.0593,0.1426,-0.0912,1.2005,0.2199,0.3233,0.2487,0.0498,1.0,0.2145,0.0265,9.7758
1707,1624,1.6236,0.4145,0.1164,4.237,1.6315,0.2527,0.3195,-1.0179,1.1596,0.1919,0.9041,0.1211,0.1215,1.0,0.9265,0.1375,19.3849,22.1782,0.5952,0.9647,5.9644,5.131,22.18,0.4489,0.4325,0.0327,2.2856,0.2685,0.0446,0.1961,-0.382,1.161,0.1853,0.3637,0.2593,0.051,1.0,0.2735,0.0,3.9126
1708,2897,1.4272,0.2481,0.3226,2.0201,1.4545,0.0323,0.2248,-0.3723,1.2549,0.19,0.8528,0.0649,0.3904,1.0,0.8495,0.0,16.6636,21.9043,0.6082,0.9676,5.8375,5.3394,21.9,0.3234,0.2586,0.0405,1.3685,0.2315,0.0815,0.0959,-0.0089,1.1424,0.2426,0.3427,0.2152,0.0269,0.9913,0.2885,0.0545,6.5586
1709,1766,1.7073,0.3964,0.3214,3.1244,1.6995,0.2552,0.3718,-0.6647,1.3178,0.1923,0.9248,0.081,0.3611,1.0,0.9405,0.1305,16.4743,23.5471,0.5255,0.9439,6.0919,5.1039,23.55,0.4486,0.4153,0.0386,3.1244,0.2805,0.0433,0.1821,-0.1817,1.2585,0.1897,0.372,0.2422,0.0207,1.0,0.2905,0.0,6.7104
1710,2283,1.9042,0.426,0.3535,4.2399,1.8805,0.1454,0.3465,-1.372,1.1297,0.1842,0.9295,0.0916,0.317,1.0,0.9485,0.0345,17.3376,21.9047,0.6062,0.9641,6.2296,5.2018,21.9,0.5887,0.5229,0.1152,2.8983,0.4025,-0.0494,0.1731,-0.2931,1.1297,0.1571,0.422,0.2199,0.1055,1.0,0.3585,0.0,5.8094
1711,1700,2.4054,0.6321,0.5277,4.2341,2.3735,-0.0852,0.4405,-1.4732,1.0492,0.1779,0.9541,0.0667,0.3785,1.0,0.9665,0.0,12.0892,22.7255,0.5632,0.9493,6.5597,4.9194,22.73,0.4081,0.3972,0.0699,2.4523,0.2355,0.0208,0.1155,-0.1012,0.9019,0.1887,0.3157,0.2368,0.0588,1.0,0.2225,0.0015,11.0572
1712,1198,1.7465,0.385,0.3711,2.9664,1.7995,0.0822,0.2502,-0.3442,0.9556,0.1876,0.9105,0.0782,0.3854,1.0,0.9205,0.0125,14.7319,21.6309,0.6217,0.966,5.9353,5.0654,21.63,0.3226,0.2399,0.0446,1.5492,0.2435,0.0646,0.0439,0.0153,0.6215,0.237,0.3314,0.1825,0.0136,0.9754,0.2845,0.0535,8.4149
1713,1849,1.1047,0.2489,0.2896,1.9662,1.1095,0.3612,0.2479,-0.0648,1.3381,0.2164,0.8613,0.1005,0.2838,1.0,0.8775,0.2805,17.4004,22.4522,0.5765,0.9536,5.8682,5.3469,22.45,0.4077,0.2486,0.0694,1.4576,0.3655,0.0999,0.1494,-0.0781,1.3381,0.2257,0.4393,0.2115,0.0505,1.0,0.4195,0.0615,5.7275
1714,1747,2.115,0.5923,0.5375,4.2311,2.0335,0.0756,0.3679,-1.0085,1.0806,0.1831,0.9431,0.0738,0.4171,1.0,0.9665,0.0395,13.0354,22.4519,0.5761,0.9573,5.8898,5.3391,22.45,0.4474,0.4208,0.0779,2.4709,0.2825,0.0579,0.1529,-0.1052,1.0536,0.2078,0.3705,0.2393,0.0264,1.0,0.3035,0.0225,10.0738
1715,2098,2.4031,0.6031,0.2535,4.2596,2.3505,-0.0195,0.3739,-1.5541,0.962,0.178,0.9606,0.0673,0.26,1.0,0.9735,0.0,14.7685,22.9996,0.5485,0.9466,6.6638,4.9285,23.0,0.6425,0.8946,0.0873,4.219,0.2655,-0.09,0.2421,-1.5541,0.7347,0.1666,0.3654,0.2679,0.0693,1.0,0.2525,0.0,8.3222
1716,1505,1.7106,0.4638,0.2221,3.3261,1.7945,0.3615,0.2973,-0.3087,1.2252,0.1956,0.9278,0.1165,0.3018,1.0,0.9655,0.2655,9.6558,22.999,0.5463,0.9523,6.0514,5.2277,23.0,0.1616,0.1882,0.0257,1.5561,0.0865,0.0701,0.0665,-0.016,1.2252,0.2924,0.1938,0.1618,0.0,0.9914,0.1385,0.0625,13.3413
1717,1600,0.9116,0.1867,0.2799,1.3924,0.9515,0.0544,0.0404,-0.0447,0.2235,0.2035,0.7191,0.0829,0.3348,0.8881,0.7425,0.0525,20.0617,21.6309,0.6171,0.9665,5.6778,5.3394,21.63,0.3987,0.1106,0.1795,0.8457,0.3845,0.0402,0.0183,-0.0149,0.1038,0.2215,0.4393,0.0765,0.2383,0.6864,0.4335,0.0375,2.9693
1718,2115,1.8002,0.3805,0.3031,3.6748,1.7725,0.0767,0.2825,-0.6044,1.0797,0.1837,0.9064,0.0884,0.2605,1.0,0.9125,0.0,17.0091,21.9045,0.6008,0.9638,5.8124,5.2023,21.9,0.5304,0.4137,0.0559,2.0085,0.3575,0.053,0.1807,-0.1017,1.1741,0.1921,0.4271,0.2488,0.0486,1.0,0.3415,0.0,5.9315
1719,2106,2.0088,0.4189,0.4373,4.2097,1.9775,0.0384,0.2418,-0.9741,0.9923,0.1809,0.9288,0.0748,0.3941,1.0,0.9415,0.0,14.8627,21.9045,0.5998,0.9573,6.0352,5.2023,21.9,0.4961,0.3833,0.0971,2.3005,0.3535,-0.0208,0.0681,-0.1311,0.8417,0.1766,0.3777,0.2054,0.0756,1.0,0.3185,0.0,8.0404
1720,2370,2.1669,0.6776,0.4001,4.2467,2.1775,0.0196,0.3916,-1.6503,1.0174,0.1831,0.9394,0.0851,0.408,1.0,0.9655,0.0315,10.6409,22.4526,0.5709,0.9584,6.0488,5.1771,22.45,0.3354,0.2893,0.0438,1.8178,0.2295,0.0719,0.0886,0.0044,1.0302,0.2397,0.3202,0.2044,0.021,1.0,0.2655,0.0545,12.2627
1721,1395,1.7524,0.3622,0.4319,3.6499,1.7135,0.2552,0.3686,-0.5505,1.2843,0.1918,0.9387,0.0567,0.4402,1.0,0.9425,0.1265,14.7105,21.9043,0.5994,0.958,5.8243,5.3159,21.9,0.3851,0.3704,0.0581,1.6429,0.2205,0.1511,0.211,-0.0077,1.216,0.2574,0.3928,0.2527,0.0926,1.0,0.2865,0.0885,8.1741
1722,2906,1.1902,0.2893,0.3313,1.7061,1.2785,0.094,0.1227,-0.1556,0.653,0.2008,0.8139,0.0943,0.4171,0.9528,0.8475,0.0755,15.213,21.6299,0.6142,0.9659,5.8115,5.2021,21.63,0.3453,0.1303,0.1073,0.9856,0.3185,0.0649,0.0347,0.01,0.3686,0.2302,0.3791,0.1162,0.1345,0.8357,0.3645,0.0605,7.6643
1723,2907,2.0167,0.369,0.2517,4.2251,2.0625,0.1743,0.3749,-0.9989,1.2061,0.184,0.9501,0.0709,0.2438,1.0,0.9645,0.0655,14.4736,21.6299,0.6142,0.9637,5.8934,5.0654,21.63,0.4684,0.4558,0.0677,3.357,0.2625,0.0516,0.2167,-0.358,1.2061,0.1889,0.3668,0.2616,0.0601,1.0,0.2605,0.0,8.3918
1724,1401,2.2279,0.8323,0.3331,4.237,2.2455,-0.0492,0.4311,-1.4873,0.8859,0.1831,0.9228,0.1212,0.3232,1.0,0.9655,0.0345,10.6627,22.1787,0.5827,0.9575,5.9767,5.0714,22.18,0.2547,0.2178,0.055,1.6357,0.1795,0.0762,0.0422,-0.0361,0.4826,0.2609,0.2753,0.1504,0.0766,0.9596,0.2255,0.0805,12.1466
1725,2404,1.71,0.3888,0.4142,3.1332,1.7605,0.2261,0.3358,-0.4263,1.2831,0.1916,0.9208,0.0837,0.4062,1.0,0.9395,0.1085,13.5022,23.0,0.5418,0.95,6.0683,5.2121,23.0,0.4224,0.2966,0.0319,1.8977,0.3485,0.0543,0.1875,-0.075,1.3626,0.203,0.3755,0.2165,0.0297,1.0,0.3365,0.0055,9.3072
1726,3121,2.1442,0.606,0.4273,4.2059,2.2385,0.0117,0.2936,-1.3623,0.8683,0.1808,0.9252,0.1126,0.381,1.0,0.9645,0.0045,12.0553,21.9045,0.5964,0.9578,5.8541,5.3392,21.9,0.3323,0.2406,0.0937,2.2128,0.2555,0.0245,0.0325,-0.0312,0.5286,0.2062,0.2854,0.1577,0.0602,1.0,0.2435,0.0215,10.717
1727,2547,1.8425,0.3044,0.2703,2.9608,1.8395,0.2421,0.358,-0.3812,1.207,0.1887,0.9463,0.0562,0.2711,1.0,0.9505,0.1005,14.9448,22.1782,0.5818,0.9612,5.9408,5.0928,22.18,0.4062,0.4395,0.0249,2.0405,0.2085,0.1272,0.2393,-0.0393,1.207,0.2336,0.3511,0.2949,0.0246,1.0,0.2625,0.0465,7.8272
1728,2515,1.8696,0.6796,0.195,3.6556,2.0525,0.1254,0.3739,-0.9538,1.3343,0.1911,0.893,0.157,0.2657,1.0,0.9535,0.0955,9.5776,21.6304,0.6111,0.9635,5.9661,5.1085,21.63,0.2028,0.1743,0.0413,1.5901,0.1455,0.0969,0.0488,0.0132,0.7097,0.2844,0.2313,0.1399,0.0087,0.9717,0.2015,0.0875,13.1756
1729,1366,2.4987,0.5839,0.4138,4.2428,2.5575,-0.0137,0.3913,-1.4,1.1516,0.1777,0.9668,0.0747,0.3641,1.0,0.9825,0.0,12.6033,21.9051,0.5944,0.9517,6.4449,4.5415,21.9,0.5494,0.5551,0.0972,3.6718,0.3135,0.0141,0.1786,-0.5855,1.1945,0.1781,0.3862,0.2573,0.0609,1.0,0.2945,0.0,10.0938
1730,2951,2.0984,0.4628,0.4464,4.2311,2.1095,0.094,0.3945,-1.0085,1.2341,0.1833,0.952,0.0509,0.3947,1.0,0.9565,0.0135,11.7962,22.4524,0.5658,0.9528,6.0764,5.1953,22.45,0.3556,0.4133,0.0479,2.3284,0.1585,0.1322,0.1743,-0.0165,1.2341,0.2703,0.3455,0.2507,0.0654,1.0,0.2385,0.0865,10.9009
1731,2992,1.7781,0.6441,0.1648,4.2282,1.8175,0.1095,0.2734,-1.0551,1.1437,0.189,0.8849,0.1449,0.1949,1.0,0.9385,0.0755,16.3106,21.6309,0.6086,0.9591,5.825,5.2024,21.63,0.5159,0.4223,0.0636,2.1834,0.3585,0.1051,0.207,-0.0575,1.1437,0.2151,0.4307,0.244,0.073,1.0,0.3585,0.0495,6.3497
1732,2847,1.7063,0.2964,0.2846,4.2273,1.7475,-0.1156,0.3805,-1.9225,1.3482,0.1779,0.8759,0.0516,0.3507,1.0,0.8695,0.0,16.8576,21.0837,0.6406,0.9668,6.0373,5.2026,21.08,0.472,0.425,-0.0165,2.1416,0.3415,0.171,0.2263,-0.1693,1.373,0.2626,0.4586,0.2643,0.0269,1.0,0.3905,0.1045,5.8021
1733,2790,1.6249,0.4779,0.2023,4.2399,1.6105,0.2427,0.3261,-1.6162,1.2025,0.1925,0.8997,0.1137,0.2339,1.0,0.9255,0.1505,19.8467,21.6306,0.6081,0.9637,5.7146,5.3244,21.63,0.7086,0.747,0.0429,4.2399,0.4105,-0.0544,0.1796,-1.6162,0.6645,0.1661,0.4419,0.2519,0.068,1.0,0.3615,0.0,2.8462
1734,1755,1.3815,0.3064,0.2281,2.7823,1.3815,0.3251,0.413,-0.4061,1.4366,0.2025,0.8932,0.091,0.2704,1.0,0.9035,0.1715,18.0701,21.3564,0.6238,0.9649,5.7823,5.2021,21.36,0.4719,0.3555,0.0267,1.7126,0.3375,0.186,0.3271,-0.1505,1.4366,0.2237,0.4721,0.2641,0.0824,1.0,0.3885,0.0595,4.572
1735,1981,1.6466,0.3208,0.4565,2.5769,1.6575,0.1758,0.296,-0.3074,1.2373,0.1925,0.9199,0.05,0.4219,1.0,0.9205,0.1125,12.5094,22.7251,0.5505,0.9489,5.9777,5.2277,22.73,0.3957,0.355,0.0479,1.5649,0.2635,0.1211,0.1769,-0.0536,1.2592,0.2482,0.3794,0.2579,0.0694,1.0,0.3145,0.0775,10.1127
1736,3129,1.724,0.4231,0.348,4.2251,1.6835,0.1818,0.3177,-1.3217,1.0806,0.1892,0.9159,0.0873,0.3022,1.0,0.9275,0.0805,18.3834,21.9048,0.592,0.9606,5.6958,5.2808,21.9,0.6414,0.5715,0.0689,4.1967,0.4365,0.004,0.2036,-1.3217,1.073,0.1722,0.4483,0.2488,0.0683,1.0,0.3745,0.0,4.2215
1737,1256,1.2256,0.3575,0.1183,2.6297,1.2555,0.306,0.4013,-0.238,1.3737,0.2054,0.8427,0.1461,0.1458,1.0,0.8655,0.1335,20.6957,22.1787,0.5765,0.9548,5.8919,5.2371,22.18,0.4593,0.3276,0.0528,1.5337,0.3415,0.1552,0.2817,-0.0716,1.3724,0.2184,0.4506,0.2545,0.0253,1.0,0.3685,0.0425,2.1492
1738,2080,2.0044,0.5534,0.3908,4.237,1.9185,0.2256,0.424,-1.6561,1.288,0.1875,0.9534,0.066,0.3363,1.0,0.9735,0.1665,15.0617,21.9039,0.5906,0.9491,6.1802,4.9285,21.9,0.5155,0.4861,0.1096,3.64,0.3075,0.0941,0.2738,-0.758,1.288,0.203,0.4258,0.2678,0.0921,1.0,0.3255,0.0235,7.4854
1739,1497,1.5589,0.3713,0.34,3.357,1.5255,0.1943,0.3283,-0.358,1.3225,0.1946,0.9026,0.0733,0.3604,1.0,0.9125,0.1205,14.9022,21.9041,0.5896,0.9566,6.0845,4.881,21.9,0.4333,0.3637,0.0614,1.9692,0.3015,0.0589,0.226,-0.0968,1.3487,0.191,0.3772,0.2582,0.0356,1.0,0.3065,0.0,7.6075
1740,1522,2.2341,0.5541,0.2261,4.2159,2.2745,0.0548,0.3823,-1.3217,1.1516,0.1812,0.946,0.0916,0.274,1.0,0.9615,0.0,10.3386,21.9048,0.5885,0.955,5.8464,5.0471,21.9,0.184,0.3138,0.0301,3.083,0.0815,0.0361,0.0813,-0.3642,1.1464,0.2527,0.1585,0.1871,0.0,1.0,0.0845,0.0295,12.1338
1741,1319,1.8936,0.3997,0.4994,3.1171,1.9115,0.1216,0.2768,-0.5638,0.9543,0.1855,0.9309,0.0745,0.4322,1.0,0.9435,0.0645,14.2628,21.6306,0.6036,0.9619,5.8301,5.0654,21.63,0.4911,0.3174,0.1267,2.133,0.3805,-0.0002,0.0897,-0.0648,0.8637,0.1808,0.3903,0.1941,0.1021,1.0,0.3345,0.0,8.2093
1742,2390,2.8241,0.6538,0.4844,4.2428,2.7825,-0.2535,0.5012,-1.6044,1.0879,0.174,0.9763,0.0394,0.4095,1.0,0.9815,0.0,12.1566,21.0829,0.6353,0.9642,5.8149,5.2023,21.08,0.6546,0.7253,0.0735,4.2341,0.3125,0.0788,0.2471,-1.0132,1.0879,0.1965,0.4286,0.3123,0.0365,1.0,0.3055,0.0095,10.3153
1743,2863,1.8921,0.3944,0.3527,4.2221,1.9115,0.2,0.3245,-0.9941,1.2532,0.1869,0.9395,0.0793,0.3099,1.0,0.9505,0.1135,16.9889,22.1782,0.5736,0.9595,5.9769,5.2654,22.18,0.5078,0.4337,0.0858,2.7629,0.3465,0.0628,0.2464,-0.1068,1.2532,0.1802,0.3998,0.2652,0.0596,1.0,0.3215,0.0,5.4643
1744,1289,2.1022,0.9946,0.1916,4.2513,2.2175,-0.0587,0.4704,-1.5667,1.0394,0.1864,0.8822,0.1756,0.1897,1.0,0.9645,0.0145,9.0161,22.4519,0.5588,0.9366,6.263,5.0356,22.45,0.129,0.1244,0.0143,1.1002,0.0825,0.0896,0.0586,-0.0618,0.3106,0.3043,0.1921,0.1067,0.0,0.8333,0.1895,0.0905,13.3998
1745,1232,2.0881,0.4383,0.3892,4.2457,2.0625,0.0311,0.2957,-1.2596,1.0241,0.1806,0.9406,0.065,0.3824,1.0,0.9495,0.0,15.6942,21.3562,0.6171,0.9622,5.6325,5.3389,21.36,0.6137,0.5308,0.1069,3.6923,0.3945,0.0326,0.2042,-0.6184,0.8712,0.1819,0.4329,0.2543,0.0965,1.0,0.3495,0.0,6.7027
1746,1975,1.778,0.3899,0.2661,4.2295,1.7445,0.1529,0.4055,-1.4,1.1155,0.1872,0.9187,0.0803,0.3244,1.0,0.9315,0.0345,15.2126,21.6304,0.601,0.9598,5.9525,4.9285,21.63,0.4682,0.4095,0.0969,1.9477,0.2905,0.0908,0.2194,-0.0552,1.2034,0.2086,0.404,0.2566,0.05,1.0,0.3235,0.0165,7.1663
1747,2132,1.2338,0.5184,0.0982,4.1545,1.3485,0.3785,0.368,-0.886,1.3721,0.2024,0.8153,0.2426,0.1042,1.0,0.9185,0.2645,10.7257,22.9984,0.5317,0.9368,6.5696,4.9133,23.0,0.1189,0.1632,0.0252,2.075,0.0775,0.0033,0.0478,-0.0717,0.725,0.1855,0.0968,0.1158,0.0,1.0,0.0615,0.0055,11.653
1748,1923,1.5423,0.2697,0.3539,2.5883,1.5365,0.0759,0.1811,-0.5152,0.9334,0.1907,0.8876,0.0604,0.3938,1.0,0.8915,0.0475,15.6525,21.6309,0.5985,0.9616,5.578,5.3394,21.63,0.4672,0.3161,0.0607,1.6794,0.3755,0.1004,0.0813,-0.0003,0.9334,0.2343,0.4577,0.2131,0.0679,1.0,0.4285,0.0745,6.6325
1749,1935,1.9434,0.5793,0.3487,4.2251,1.8795,0.1015,0.4146,-1.5384,1.1929,0.1861,0.929,0.0806,0.3623,1.0,0.9495,0.0085,16.0857,21.6307,0.5985,0.9596,5.9543,4.8932,21.63,0.5271,0.4366,0.102,2.2502,0.3425,0.0925,0.2162,-0.0744,1.147,0.2055,0.4303,0.2548,0.0961,1.0,0.3465,0.0195,6.1991
1750,1171,2.1792,0.5791,0.5463,4.2399,2.1165,0.1069,0.4315,-1.3815,1.0921,0.1831,0.9566,0.0564,0.5,1.0,0.9735,0.0605,14.1816,21.6306,0.598,0.9615,6.0773,4.9285,21.63,0.5589,0.5011,0.0739,2.3868,0.3475,0.0636,0.1848,-0.0934,0.9858,0.1952,0.4221,0.2673,0.0524,1.0,0.3275,0.0075,8.0842
1751,1811,2.4628,0.5976,0.3462,4.2485,2.4605,-0.1294,0.3639,-1.5187,0.8694,0.1757,0.9487,0.0897,0.2609,1.0,0.9635,0.0,13.3884,22.726,0.5408,0.9518,7.1832,4.244,22.73,0.3795,0.3443,0.1105,2.5463,0.2585,0.0,0.0758,-0.1294,0.8694,0.1927,0.3091,0.1842,0.0633,1.0,0.2585,0.0,8.8401
1752,1394,2.2237,0.5004,0.3114,3.6687,2.3255,0.0943,0.3863,-0.5806,1.1729,0.1825,0.9576,0.0766,0.3286,1.0,0.9725,0.0,11.8766,22.4517,0.5532,0.9476,6.0763,4.9722,22.45,0.3362,0.3938,0.0651,2.3826,0.1545,0.1314,0.1805,-0.0107,1.216,0.2658,0.3341,0.2381,0.0724,1.0,0.2275,0.0815,10.3139
1753,2245,0.8854,0.2476,0.1853,1.5721,0.9075,0.0839,0.107,-0.0997,1.0208,0.2089,0.7199,0.1018,0.2277,0.9846,0.7395,0.0645,21.722,22.7275,0.5399,0.9423,5.812,5.2234,22.73,0.4485,0.131,0.1873,0.85,0.4415,0.1356,0.0459,0.0575,0.3758,0.2421,0.5355,0.1042,0.3122,0.8425,0.5315,0.1345,1.6604
1754,2344,1.2841,0.3768,0.2184,4.2,1.3545,0.2514,0.3631,-0.9587,1.2386,0.1993,0.8448,0.1592,0.2149,1.0,0.8815,0.1525,13.3107,24.0945,0.4803,0.9257,6.3245,5.2714,24.09,0.2715,0.1714,0.1219,1.9445,0.2175,-0.0401,0.0608,-0.1195,1.1652,0.1632,0.2548,0.1237,0.1026,1.0,0.2175,0.0,8.8804
1755,3138,1.8491,0.3466,0.4568,4.1967,1.8285,0.247,0.3404,-1.1587,1.1164,0.1888,0.9456,0.0573,0.3733,1.0,0.9565,0.1615,15.6605,22.1782,0.5665,0.9563,5.9684,5.0206,22.18,0.7039,0.5652,0.0861,4.1832,0.4465,0.0802,0.2857,-1.1587,1.1499,0.181,0.503,0.2709,0.0813,1.0,0.3835,0.0,6.5116
1756,2965,1.8395,0.5208,0.1922,4.2596,1.7635,0.2275,0.4441,-1.4091,1.3879,0.1908,0.9378,0.0741,0.1799,1.0,0.9545,0.1325,16.3336,21.6306,0.5955,0.9626,6.025,4.9065,21.63,0.4837,0.456,0.0708,4.2,0.2965,0.0923,0.2881,-0.9587,1.4302,0.1927,0.407,0.2736,0.0308,1.0,0.3115,0.0,5.8413
1757,1751,2.2029,0.6837,0.3775,4.237,2.1125,-0.0977,0.4855,-1.7773,1.1461,0.18,0.9387,0.054,0.3942,1.0,0.9495,0.0,14.0588,21.9042,0.5802,0.959,6.3817,4.6466,21.9,0.6165,0.5244,0.0392,2.8007,0.3995,0.1269,0.2629,-0.0763,1.1578,0.1997,0.4766,0.2975,0.0338,1.0,0.3815,0.0235,8.0944
1758,3026,1.8353,0.5201,0.2368,4.237,1.8075,0.2171,0.3407,-1.0179,1.1354,0.1888,0.9259,0.1016,0.2363,1.0,0.9565,0.1355,16.0083,22.7256,0.5381,0.9332,6.2581,5.0274,22.73,0.5266,0.574,0.0658,4.1967,0.2925,0.0667,0.2295,-1.1587,1.2161,0.2008,0.3951,0.273,0.083,1.0,0.2965,0.0045,6.1157
1759,1531,2.1648,0.4821,0.4403,4.219,2.1925,0.1433,0.371,-0.9891,1.2705,0.1834,0.9607,0.0601,0.3476,1.0,0.9735,0.0555,14.5122,22.1783,0.565,0.9532,6.1607,4.7266,22.18,0.4822,0.4271,0.071,2.889,0.3035,0.0243,0.2154,-0.904,1.2878,0.1722,0.3855,0.2482,0.05,1.0,0.3015,0.0,7.6039
1760,2093,1.6472,0.3487,0.2819,4.219,1.6355,0.1506,0.2708,-0.9891,1.0236,0.1891,0.8995,0.0854,0.2727,1.0,0.9035,0.0615,16.7209,21.9048,0.5777,0.9557,5.7068,5.2857,21.9,0.4721,0.3518,0.0636,2.1527,0.3525,0.0342,0.1174,-0.0676,1.0236,0.1967,0.3915,0.217,0.063,1.0,0.3395,0.0055,5.339
1761,1462,2.0085,0.4265,0.4659,4.2251,2.0205,0.09,0.3474,-0.9989,1.0722,0.1835,0.9409,0.0577,0.4186,1.0,0.9485,0.0305,14.1883,21.6308,0.5925,0.9573,5.8399,5.0137,21.63,0.4533,0.3797,0.0898,2.3885,0.2935,0.0444,0.1293,-0.1836,1.0153,0.2064,0.3811,0.2171,0.0854,1.0,0.3005,0.0195,7.8716
